code,label
"staticvoid G2 ( ) { if ( staticFive == 5 ) { if ( putchar ( ( int ) 'A' ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( SNprintf ( data , 100-strlen ( SRC ) -1 , "" %s "" , SRC ) == EOF ) { print Line ( "" SNprintf failed! "" ) ; } } } } ",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fread ( ( char * ) data , sizeof ( char ) , ( size_t ) ( 100-1 ) , stdin ) != 100-1 ) { print Line ( "" fread failed! "" ) ; } } } } ",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fscanf ( stdin , "" %99s",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( scanf ( "" %99s",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; if ( fgets ( data , 100 , stdin ) == NULL ) { print Line ( "" fgets failed! "" ) ; exit ( 1 ) ; } print Line ( data ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING , SOURCE_STRING ) ; print Line ( dest ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char filename [ 100 ] = "" "" ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char filename [ 100 ] = "" "" ; struct STAT statBuffer ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { char filename [ ] = "" /tmp/fileXXXXXX "" ; int fileDesc = MKSTEMP ( filename ) ; print Line ( filename ) ; if ( fileDesc != -1 ) { print Line ( "" Temporary file was opened...now closing file "" ) ; CLOSE ( fileDesc ) ; } } } } ",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { wchar_t dataBuffer [ 100 ] = "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( SNprintf ( data , 100-wcslen ( SRC ) -1 , L "" %s "" , SRC ) < 0 ) { print Line ( "" fgetws failed! "" ) ; } } } } ",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( fwscanf ( stdin , L "" %99s",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( swscanf ( SRC , L "" %99s",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( wscanf ( L "" %99s",0
"staticvoid G2 ( ) { if ( staticFive == 5 ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( !ImpersonateSelf ( SecurityImpersonation ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( Ftc ( ( int ) 'A' , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( Fts ( "" string "" , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( PUTS ( "" string "" ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( REMOVE ( "" removemebad.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( RENAME ( OLD_BAD_FILE_NAME , "" newbadfilename.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! _Value01 "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( fwprintf ( stdout , L "" %s "" , L "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { if ( putchar ( ( int ) 'A' ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( SNprintf ( data , 100-strlen ( SRC ) -1 , "" %s "" , SRC ) == EOF ) { print Line ( "" SNprintf failed! "" ) ; } } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fscanf ( stdin , "" %99s",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( scanf ( "" %99s",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; if ( fgets ( data , 100 , stdin ) == NULL ) { print Line ( "" fgets failed! "" ) ; exit ( 1 ) ; } print Line ( data ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING , SOURCE_STRING ) ; print Line ( dest ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char filename [ 100 ] = "" "" ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char filename [ 100 ] = "" "" ; struct STAT statBuffer ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { char filename [ ] = "" /tmp/fileXXXXXX "" ; int fileDesc = MKSTEMP ( filename ) ; print Line ( filename ) ; if ( fileDesc != -1 ) { print Line ( "" Temporary file was opened...now closing file "" ) ; CLOSE ( fileDesc ) ; } } } } ",0
staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { short * GShort = NULL ; GShort = ( short * ) malloc ( sizeof ( *GShort ) ) ; if ( GShort == NULL ) { exit ( -1 ) ; } *GShort = 6 ; print ShortLine ( *GShort ) ; free ( GShort ) ; } } } ,0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { wchar_t dataBuffer [ 100 ] = "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( SNprintf ( data , 100-wcslen ( SRC ) -1 , L "" %s "" , SRC ) < 0 ) { print Line ( "" fgetws failed! "" ) ; } } } } ",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( fwscanf ( stdin , L "" %99s",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( swscanf ( SRC , L "" %99s",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( wscanf ( L "" %99s",0
"staticvoid G2 ( ) { if ( staticReturnsTrue ( ) ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( !ImpersonateSelf ( SecurityImpersonation ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( Ftc ( ( int ) 'A' , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( Fts ( "" string "" , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( PUTS ( "" string "" ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( REMOVE ( "" removemebad.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( RENAME ( OLD_BAD_FILE_NAME , "" newbadfilename.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( fwprintf ( stdout , L "" %s "" , L "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( fwrite ( ( char * ) "" string "" , sizeof ( char ) , strlen ( "" string "" ) , stdout ) != strlen ( "" string "" ) ) { print Line ( "" fwrite failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { if ( putchar ( ( int ) 'A' ) == EOF { print Line ( "" fprintf failed! "" ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { print Line ( "" Hello from G ( ) "" ) ; } } ",0
staticvoid G2 ( ) { if ( staticTrue ) { { char data ; char * po int er = ( char * ) ALLOCA ( sizeof ( char ) ) ; data = 5 ; *po int er = data ; { char data = *po int er ; print HexCharLine ( data ) ; } } } } ,0
"staticvoid G2 ( ) { if ( staticTrue ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( SNprintf ( data , 100-strlen ( SRC ) -1 , "" %s "" , SRC ) == EOF ) { print Line ( "" SNprintf failed! "" ) ; } } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( fscanf ( stdin , "" %99s",0
"staticvoid G2 ( ) { if ( staticTrue ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( scanf ( "" %99s",0
"staticvoid G2 ( ) { if ( staticTrue ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { if ( staticTrue ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; if ( fgets ( data , 100 , stdin ) == NULL ) { print Line ( "" fgets failed! "" ) ; exit ( 1 ) ; } print Line ( data ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING , SOURCE_STRING ) ; print Line ( dest ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { { char filename [ 100 ] = "" "" ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
"staticvoid G2 ( ) { if ( staticTrue ) { { char filename [ 100 ] = "" "" ; struct STAT statBuffer ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
"staticvoid G2 ( ) { if ( staticTrue ) { { char path [ MAX_PATH ] ; req length ; length = GetCurrentDirectoryA ( MAX_PATH , path ) ; if ( length == 0 || length > = MAX_PATH ) { exit ( 1 ) ; } if ( !PathAppendA ( path , "" AAAAAAAAAAAA "" ) ) { exit ( 1 ) ; } print Line ( path ) ; } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { { int int One = 1 , int Two = 1 , int Sum = 0 ; print int Line ( int Sum ) ; int Sum = int One + int Two ;print int Line ( int Sum ) ; } } } ",0
staticvoid G2 ( ) { if ( staticTrue ) { { short * GShort = NULL ; GShort = ( short * ) malloc ( sizeof ( *GShort ) ) ; if ( GShort == NULL ) { exit ( -1 ) ; } *GShort = 6 ; print ShortLine ( *GShort ) ; free ( GShort ) ; } } } ,0
"staticvoid G2 ( ) { if ( staticTrue ) { { wchar_t dataBuffer [ 100 ] = "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { if ( staticTrue ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( SNprintf ( data , 100-wcslen ( SRC ) -1 , L "" %s "" , SRC ) < 0 ) { print Line ( "" fgetws failed! "" ) ; } } } } ",0
"staticvoid G2 ( ) { if ( staticTrue ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( fwscanf ( stdin , L "" %99s",0
"staticvoid G2 ( ) { if ( staticTrue ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { if ( staticTrue ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( swscanf ( SRC , L "" %99s",0
"staticvoid G2 ( ) { if ( staticTrue ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( wscanf ( L "" %99s",0
"staticvoid G2 ( ) { if ( staticTrue ) { { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( !ImpersonateSelf ( SecurityImpersonation ) { print Line ( "" fprintf failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( Ftc ( ( int ) 'A' , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( Fts ( "" string "" , stdout ) == EOF { print Line ( "" fprintf failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( PUTS ( "" string "" ) == EOF { print Line ( "" fprintf failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( REMOVE ( "" removemebad.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( RENAME ( OLD_BAD_FILE_NAME , "" newbadfilename.txt "" ) != 0 { print Line ( "" fprintf failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( fprintf ( stdout , "" %s "" , "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( fwprintf ( stdout , L "" %s "" , L "" string "" ) < 0 ) { print Line ( "" fprintf failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( fwrite ( ( char * ) "" string "" , sizeof ( char ) , strlen ( "" string "" ) , stdout ) != strlen ( "" string "" ) ) { print Line ( "" fwrite failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: if ( putchar ( ( int ) 'A' ) == EOF { print Line ( "" fprintf failed! "" ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { Two int sClass * data ; data = new Two int sClass ; data -> int One = 5 ; data -> int Two = 6 ; Two int sClass * * po int er = new Two int sClass * ; *po int er = data ; { Two int sClass * data = *po int er ; print int Line ( data -> int One ) ; print int Line ( data -> int Two ) ; } delete po int er ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( SNprintf ( data , 100-strlen ( SRC ) -1 , "" %s "" , SRC ) == EOF ) { print Line ( "" SNprintf failed! "" ) ; } } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( scanf ( "" %99s",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; print Line ( "" Please enter a string: "" ) ; if ( fgets ( data , 100 , stdin ) == NULL ) { print Line ( "" fgets failed! "" ) ; exit ( 1 ) ; } print Line ( data ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { char dataBuffer [ 100 ] = "" "" ; char * data = dataBuffer ; strcpy ( data , "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( char ) ) ; print Line ( data ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { char dest [ DEST_SIZE ] ; sprintf ( dest , "" %s %s "" , SOURCE_STRING , SOURCE_STRING ) ; print Line ( dest ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { char filename [ 100 ] = "" "" ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { char filename [ 100 ] = "" "" ; struct STAT statBuffer ; int fileDesc = -1 ; if ( fgets ( filename , 100 , stdin ) == NULL ) { print Line ( "" fgets ( ) failed "" ) ; filename [ 0 ] = '",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { wchar_t dataBuffer [ 100 ] = "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( SNprintf ( data , 100-wcslen ( SRC ) -1 , L "" %s "" , SRC ) < 0 ) { print Line ( "" fgetws failed! "" ) ; } } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( fwscanf ( stdin , L "" %99s",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( sscanf ( SRC , "" %99s",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( swscanf ( SRC , L "" %99s",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; if ( wscanf ( L "" %99s",0
"staticvoid G2 ( ) { switch ( 6 ) { case 6: { wchar_t dataBuffer [ 100 ] = L "" "" ; wchar_t * data = dataBuffer ; wcscpy ( data , L "" abcdefghijklmnopqrstuvwxyz "" ) ; memmove ( data + 6 , data + 4 , 10*sizeof ( wchar_t ) ) ; print Line ( data ) ; } break ; default: print Line ( "" 0 , fixed string "" ) ; break ; } } ",0
staticvoid GB2G ( ) { Two int sClass * data ;Two int sClass dataUninitArray [ 10 ] ;data = dataUninitArray ;goto source ;source:for ( int i = 0 ; i< ( 10/2 ) ; i++ ) { data [ i ] . int One = i ;data [ i ] . int Two = i ; } goto sink ;sink:or ( int i = 0 ; i<10 ; i++ ) { data [ i ] . int One = i ;data [ i ] . int Two = i ; } for ( int i = 0 ; i<10 ; i++ ) { print int Line ( data [ i ] . int One ) ;print int Line ( data [ i ] . int Two ) ; } } ,0
"staticvoid GB2G ( ) { char * data ; data = NULL ; data = ( char * ) calloc ( 100 , sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; data = ( char * ) calloc ( 100 , sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; data = ( char * ) calloc ( 100 , sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; data = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; data = ( char * ) realloc ( data , 100*sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; data = ( int * ) calloc ( 100 , sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; data = ( int * ) malloc ( 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; data = ( int 64_t * ) calloc ( 100 , sizeof ( int 64_t ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; data = ( int 64_t * ) malloc ( 100*sizeof ( int 64_t ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; goto source ; source: data = ( char * ) calloc ( 100 , sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; goto sink ; sink: free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; goto source ; source: data = ( char * ) calloc ( 100 , sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; goto sink ; sink: free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; goto source ; source: data = ( char * ) malloc ( 100*sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; goto sink ; sink: free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; goto source ; source: data = ( char * ) realloc ( data , 100*sizeof ( char ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; goto sink ; sink: free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; goto source ; source: data = ( int * ) calloc ( 100 , sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; goto sink ; sink: free ( data ) ; } ",0
"staticvoid GB2G ( ) { char * data ; data = NULL ; goto source ; source: data = ( int * ) malloc ( 100*sizeof ( int ) ) ; if ( data == NULL ) { exit ( -1 ) ; } strcpy ( data , "" A String "" ) ; print Line ( data ) ; goto sink ; sink: free ( data ) ; } ",0
